timestamp,event subtype,RSSI
1658955785.885160,36,-39
1658955785.890760,36,-35
1658955785.922980,36,-35
1658955785.997020,36,-35
1658955785.998730,36,-35
1658955786.103910,36,-35
1658955786.167940,36,-35
1658955786.553930,36,-35
1658955786.553940,36,-35
1658955786.555550,36,-35
1658955786.562650,36,-35
1658955786.656770,36,-37
1658955786.657970,36,-35
1658955786.659030,36,-35
1658955786.763970,36,-35
1658955786.805780,36,-35
1658955787.205230,36,-39
1658955787.423730,36,-39
1658955787.448540,36,-35
1658955787.865120,36,-35
1658955787.977320,36,-39
1658955787.991040,36,-39
1658955787.994290,36,-39
1658955787.994300,36,-35
1658955787.994300,36,-39
1658955788.085560,36,-39
1658955788.088940,36,-45
1658955788.107600,36,-39
1658955788.525150,36,-39
1658955788.637000,36,-39
1658955788.743930,36,-39
1658955788.769510,36,-39
1658955788.773910,36,-39
1658955789.188180,36,-35
1658955789.298060,36,-39
1658955789.404970,36,-39
1658955789.409250,36,-43
1658955789.429510,36,-39
1658955789.430670,36,-39
1658955789.849960,36,-43
1658955790.063880,36,-35
1658955790.091140,36,-35
1658955790.381680,40,-35
1658955790.506330,36,-35
1658955790.668030,36,-35
1658955790.671170,36,-35
1658955790.725090,36,-35
1658955791.043070,36,-39
1658955791.058120,36,-39
1658955791.058120,36,-39
1658955791.058120,36,-39
1658955791.059450,36,-39
1658955791.163850,36,-35
1658955791.278860,36,-41
1658955791.384970,36,-39
1658955791.395760,36,-35
1658955791.716970,36,-39
1658955791.823850,36,-39
1658955791.953930,36,-39
1658955791.953930,36,-39
1658955792.271710,36,-35
1658955792.322590,36,-35
1658955792.377050,36,-39
1658955792.484310,36,-39
1658955792.565610,36,-35
1658955792.925370,36,-39
1658955792.926660,36,-39
1658955792.962740,36,-39
1658955793.036970,36,-35
1658955793.205820,36,-35
1658955793.208420,36,-39
1658955793.208420,36,-39
1658955793.597500,36,-35
1658955793.602670,36,-35
1658955793.697290,36,-35
1658955793.697300,36,-35
1658955793.698460,36,-35
1658955793.804580,36,-35
1658955794.246160,36,-35
1658955794.358480,36,-37
1658955794.463820,36,-35
1658955794.489450,36,-35
1658955795.016940,36,-35
1658955795.148880,36,-35
1658955795.565320,36,-39
1658955795.565320,36,-35
1658955795.566770,36,-35
1658955795.566770,36,-35
1658955795.568080,36,-35
1658955795.569250,36,-39
1658955795.676950,36,-39
1658955795.786400,36,-35
1658955795.809450,36,-39
1658955796.336190,36,-39
1658955796.441160,40,-43
1658955796.443430,36,-35
1658955796.885200,36,-35
1658955796.997550,36,-35
1658955796.997550,36,-35
1658955796.997560,36,-37
1658955796.998730,36,-35
1658955796.998740,36,-35
1658955797.103670,36,-35
1658955797.545050,36,-39
1658955797.657210,36,-35
1658955797.764260,36,-39
1658955797.789830,36,-39
1658955797.789830,36,-39
1658955797.816740,44,-35
1658955798.626490,36,-45
1658955798.626490,36,-45
1658955798.627780,36,-45
1658955798.631140,36,-43
1658955798.722690,36,-47
1658955798.739090,36,-43
1658955798.739100,36,-45
1658955798.843910,36,-45
1658955798.956920,36,-45
1658955799.066400,36,-43
1658955799.075660,36,-43
1658955799.360900,36,-43
1658955799.396190,36,-45
1658955799.606940,36,-45
1658955799.945030,36,-45
1658955799.951490,36,-43
1658955800.002540,36,-43
1658955800.056860,36,-45
1658955800.246330,36,-43
1658955800.246330,36,-45
1658955800.613460,36,-47
1658955800.642530,36,-49
1658955800.642530,36,-49
1658955800.716890,36,-45
1658955800.823930,36,-49
1658955800.887290,36,-49
1658955800.888910,36,-49
1658955800.888910,36,-49
1658955801.265020,36,-47
1658955801.282690,36,-47
1658955801.376900,36,-47
1658955801.376900,36,-47
1658955801.379230,36,-47
